Feature	Gain	Cover	Frequency
Visa_mconsumototal	8.20770665062176e-05	0.000241211367045311	0.00126103404791929
Master_cconsumos	6.76724494705771e-05	0.0006375867305682	0.00210172341319882
ccajas_extracciones	5.76798990504984e-05	0.000874548163339159	0.000840689365279529
Master_mconsumototal	5.56142423179815e-05	0.000223383720673677	0.000420344682639765
Master_status	3.37538604723784e-05	0.00174870996901701	0.000840689365279529
ctarjeta_visa	3.10649984057254e-05	0.0014418453965257	0.000420344682639765
mcheques_depositados	2.76890305956756e-05	0.00345783207623819	0.00126103404791929
ctarjeta_visa_descuentos	2.68939637894814e-05	0.00320827262401112	0.00168137873055906
cforex	2.34116123023066e-05	0.000200547223192984	0.000420344682639765
ctarjeta_debito	2.11896166109674e-05	4.39619824613216e-05	0.000420344682639765
cseguro_vivienda	1.60835266233001e-05	0.000153425387001706	0.000420344682639765
ccajas_otras	1.4865066970014e-05	0.00134216511990907	0.000420344682639765
ccheques_depositados	8.69740766317853e-06	0.0021074706545143	0.000840689365279529
mttarjeta_master_debitos_automaticos	7.86438477904723e-06	0.000186486564019071	0.000840689365279529
ctarjeta_master	6.87426256068599e-06	0.000249117900614156	0.000420344682639765
mcajeros_propios_descuentos	5.71503450165741e-06	0.00103316178179267	0.000420344682639765
Master_mpagado	5.07190781309035e-06	0.00104124769570426	0.000420344682639765
